Probe_name	GB_ACC
220258_s_at	NM_018081
220259_at	NM_024927
220260_at	NM_018317
220261_s_at	NM_018106
220262_s_at	NM_023932
220263_at	NM_022001
220264_s_at	NM_020960
220265_at	NM_020960
220266_s_at	NM_004235
220267_at	NM_019016
220268_at	NM_014040
220269_at	NM_024687
220270_at	NM_019038
220271_x_at	NM_022785
220272_at	NM_017637
220273_at	NM_014443
220274_at	NM_024726
220275_at	NM_022034
220276_at	NM_024730
220277_at	NM_025212
220278_at	NM_018039
220279_at	NM_016102
220280_s_at	NM_016552
220281_at	AI632015
220282_at	NM_024557
220283_at	NM_024746
220284_at	NM_014419
220285_at	NM_016014
220286_at	NM_017762
220287_at	NM_020249
220288_at	NM_016239
220289_s_at	NM_017977
220290_at	NM_017977
220291_at	NM_017711
220292_at	NM_024340
220293_at	NM_024764
220294_at	NM_014379
220295_x_at	NM_017779
220296_at	NM_024564
220297_at	NM_018167
220298_s_at	NM_019073
220299_at	NM_019073
220300_at	NM_017790
220301_at	NM_024781
220302_at	NM_005906
220303_at	NM_024791
220304_s_at	NM_019098
220305_at	NM_024030
220306_at	NM_017709
220307_at	NM_016382
220308_at	NM_012337
220309_at	NM_017904
220310_at	NM_024803
220311_at	NM_013240
220312_at	NM_017708
220313_at	NM_022049
220314_at	NM_016153
220315_at	NM_020367
220316_at	NM_022123
220317_at	NM_004744
220318_at	NM_017957
220319_s_at	NM_013262
220320_at	NM_024872
220321_s_at	NM_024584
220322_at	NM_019618
220323_at	NM_024877
220324_at	NM_024882
220325_at	NM_024885
220326_s_at	NM_018071
220327_at	NM_016206
220328_at	NM_024947
220329_s_at	NM_017909
220330_s_at	NM_022136
220331_at	NM_006668
220332_at	NM_006580
220333_at	NM_017705
220334_at	NM_012419
220335_x_at	NM_024922
220336_s_at	AB043821
220337_at	NM_021257
220338_at	NM_018037
220339_s_at	NM_012467
220340_at	NM_024935
220341_s_at	NM_016175
220342_x_at	NM_017992
220343_at	NM_018945
220344_at	NM_020643
220345_at	NM_024993
220346_at	NM_025001
220347_at	NM_025023
220348_at	NM_025067
220349_s_at	NM_022759
220350_at	NM_004234
220351_at	NM_016557
220352_x_at	NM_024305
220353_at	NM_018172
220354_at	NM_025266
220355_s_at	NM_018165
220356_at	NM_006587
220357_s_at	NM_016276
220358_at	NM_018664
220359_s_at	NM_016300
220360_at	NM_024672
220361_at	NM_022784
220362_at	NM_014068
220363_s_at	NM_022086
220364_at	NM_019033
220365_at	NM_018436
220366_at	NM_022142
220367_s_at	NM_024545
220368_s_at	NM_017936
220369_at	NM_017936
220370_s_at	NM_025090
220371_s_at	NM_020246
220372_at	NM_017833
220373_at	NM_017639
220374_at	NM_017658
220375_s_at	NM_024752
220376_at	NM_022901
220377_at	NM_014151
220378_at	NM_018679
220379_at	NM_020369
220380_at	NM_021233
220381_at	NM_030672
220382_s_at	NM_030672
220383_at	NM_022436
220384_at	NM_016616
220385_at	NM_020433
220386_s_at	NM_019063
220387_s_at	NM_007071
220388_at	NM_024777
220389_at	NM_021827
220390_at	NM_024783
220391_at	NM_024784
220392_at	NM_022659
220393_at	NM_016571
220394_at	NM_019851
220395_at	NM_018602
220396_at	NM_018520
220397_at	NM_020128
220398_at	NM_024312
220399_at	NM_024796
220400_at	NM_017890
220401_at	NM_024802
220402_at	NM_022112
220403_s_at	NM_022112
220404_at	NM_014076
220405_at	NM_018967
220406_at	NM_003238
220407_s_at	NM_003238
220408_x_at	NM_017569
220409_at	NM_018627
220410_s_at	NM_018627
220411_x_at	NM_024825
220412_x_at	NM_005714
220413_at	NM_014579
220414_at	NM_017422
220415_at	NM_015978
220416_at	NM_024837
220417_s_at	NM_015963
220418_at	NM_018961
220419_s_at	NM_013396
220420_at	NM_021819
220421_at	NM_024850
220422_at	NM_017481
220423_at	NM_012400
220424_at	NM_014625
220425_x_at	NM_017578
220426_at	NM_024059
220427_at	NM_024868
220428_at	NM_015717
220429_at	NM_004784
220430_at	NM_024869
220431_at	NM_014058
220432_s_at	NM_016593
220433_at	NM_024082
220434_at	NM_024876
220435_at	NM_018713
220436_at	NM_024879
220437_at	NM_018687
220438_at	NM_017659
220439_at	NM_024892
220440_at	NM_013268
220441_at	NM_024902
220442_at	NM_003774
220443_s_at	NM_012476
220444_at	NM_024341
220445_s_at	NM_004909
220446_s_at	NM_005769
220447_at	NM_007232
220448_at	NM_022055
220449_at	NM_024049
220450_at	NM_024914
220451_s_at	NM_022161
220452_x_at	NM_021031
220453_at	NM_017765
220454_s_at	NM_020796
220455_at	NM_013356
220456_at	NM_018327
220457_at	NM_018028
220458_at	NM_018038
220459_at	NM_018118
220460_at	NM_017435
220461_at	NM_024938
220462_at	NM_024969
220463_at	NM_024971
220464_at	NM_024979
220465_at	NM_024988
220466_at	NM_025004
220467_at	NM_025032
220468_at	NM_025047
220469_at	NM_025088
220470_at	NM_016526
220471_s_at	NM_025107
220472_at	NM_014150
220473_s_at	NM_014150
220474_at	NM_030631
220475_at	NM_022127
220476_s_at	NM_019099
220477_s_at	NM_014145
220478_at	NM_030642
220479_at	NM_014116
220480_at	NM_021973
220481_at	NM_006794
220482_s_at	NM_012139
220483_s_at	NM_015435
220484_at	NM_018298
220485_s_at	NM_018556
220486_x_at	NM_017698
220487_at	NM_018968
220488_s_at	NM_017679
220489_s_at	NM_018565
220490_at	NM_018565
220491_at	NM_021175
220492_s_at	NM_004802
220493_at	NM_021951
220494_s_at	NM_018678
220495_s_at	NM_024715
220496_at	NM_016509
220497_at	NM_013249
220498_at	NM_006686
220499_at	NM_017559
220500_s_at	NM_007082
220501_at	NM_006687
220502_s_at	NM_022444
220503_at	AF260824
220504_at	NM_007035
220505_at	NM_016349
220506_at	NM_004129
220507_s_at	NM_016327
220508_at	NM_014406
220509_at	NM_018605
220510_at	NM_020407
220511_s_at	NM_024767
220512_at	NM_024767
220513_at	NM_030568
220514_at	NM_018568
220515_at	NM_022076
220516_at	NM_017894
220517_at	NM_018080
220518_at	NM_024801
220519_s_at	NM_030657
220520_s_at	NM_017681
220521_s_at	NM_017974
220522_at	NM_012076
220523_at	NM_024822
220524_at	NM_024823
220525_s_at	NM_012103
220526_s_at	NM_017971
220527_at	NM_017971
220528_at	NM_018399
220529_at	NM_024846
220530_at	NM_018519
220531_at	NM_024849
220532_s_at	NM_014020
220533_at	NM_024853
220534_at	NM_024114
220535_at	NM_018088
220536_at	NM_018228
220537_at	NM_017677
220538_at	NM_024866
220539_at	NM_017609
220540_at	NM_022358
220541_at	NM_021801
220542_s_at	NM_016583
220543_at	NM_019596
220544_at	NM_021733
220545_s_at	NM_021733
220546_at	NM_024891
220547_s_at	NM_019054
220548_at	NM_006071
220549_at	NM_006550
220550_at	NM_018007
220551_at	NM_020346
220552_at	NM_012471
220553_s_at	NM_018333
220554_at	NM_006672
220555_s_at	NM_024895
220556_at	NM_012069
220557_s_at	NM_018026
220558_x_at	NM_005705
220559_at	NM_001426
220560_at	NM_014144
220561_at	NM_016412
220562_at	NM_017781
220563_s_at	NM_016148
220564_at	NM_018363
220565_at	NM_016602
220566_at	NM_014308
220567_at	NM_016260
220568_at	NM_018582
220569_at	NM_018505
220570_at	NM_020415
220571_at	NM_020229
220572_at	NM_018705
220573_at	NM_022046
220574_at	NM_024966
220575_at	NM_024974
220576_at	NM_024989
220577_at	NM_025006
220578_at	NM_025008
220579_at	NM_025025
220580_at	NM_025044
220581_at	NM_025059
220582_at	NM_025071
220583_at	NM_025086
220584_at	NM_025094
220585_at	NM_025130
220586_at	NM_025134
220587_s_at	NM_022372
220588_at	NM_017843
220589_s_at	NM_018463
220590_at	NM_018463
220591_s_at	NM_025184
220592_at	NM_017950
220593_s_at	NM_017950
220594_at	NM_025192
220595_at	NM_013377
220596_at	NM_015590
220597_s_at	NM_018694
220598_at	NM_024110
220599_s_at	NM_024110
220600_at	NM_017713
220601_at	NM_025187
220602_s_at	NM_025084
220603_s_at	NM_018349
220604_x_at	NM_006657
220605_s_at	NM_012237
220606_s_at	NM_020233
220607_x_at	NM_016397
220608_s_at	NM_014106
220609_at	NM_024651
220610_s_at	NM_006309
220611_at	NM_021080
220612_at	NM_014135
220613_s_at	NM_017695
220614_s_at	NM_024694
220615_s_at	NM_018099
220616_at	NM_006448
220617_s_at	NM_018181
220618_s_at	NM_017984
220619_at	NM_017783
220620_at	NM_019060
220621_at	NM_012186
220622_at	NM_024727
220623_s_at	NM_025244
220624_s_at	NM_001422
220625_s_at	AF115403
220626_at	NM_016186
220627_at	NM_005492
220628_s_at	NM_019064
220629_at	NM_018722
220630_s_at	NM_021797
220631_at	NM_022353
220632_s_at	NM_013382
220633_s_at	NM_016287
220634_at	NM_018488
220635_at	NM_014069
220636_at	NM_023036
220637_at	NM_024785
220638_s_at	NM_012116
220639_at	NM_024795
220640_at	NM_022048
220641_at	NM_024505
220642_x_at	NM_016334
220643_s_at	NM_018147
220644_at	NM_014137
220645_at	NM_017678
220646_s_at	NM_016523
220647_s_at	NM_016565
220648_at	NM_018702
220649_at	NM_024856
220650_s_at	NM_004594
220651_s_at	NM_018518
220652_at	NM_018278
220653_at	NM_015363
220654_at	NM_021092
220655_at	NM_024873
220656_at	NM_018527
220657_at	NM_018143
220658_s_at	NM_020183
220659_s_at	NM_018275
220660_at	NM_021208
220661_s_at	NM_017865
220662_s_at	NM_014571
220663_at	NM_014271
220664_at	NM_006518
220665_at	NM_016383
220666_at	NM_018611
220667_at	NM_018540
220668_s_at	NM_006892
220669_at	NM_017493
220670_at	NM_018549
220671_at	NM_012118
220672_at	NM_020958
220673_s_at	NM_020958
220674_at	NM_024916
220675_s_at	NM_025225
220676_at	NM_007037
220677_s_at	NM_007037
220678_at	NM_017937
220679_s_at	NM_004361
220680_at	NM_018211
220681_at	NM_018280
220682_s_at	NM_015990
220683_at	NM_015725
220684_at	NM_013351
220685_at	NM_017848
220686_s_at	NM_018068
220687_at	NM_018175
220688_s_at	NM_016183
220689_at	NM_018055
220690_s_at	NM_015510
220691_at	NM_014114
220692_at	NM_014147
220693_at	NM_014148
220694_at	NM_014152
220695_at	NM_014163
220696_at	NM_014129
220697_at	NM_016380
220698_at	NM_024314
220699_s_at	NM_018517
220700_at	NM_018543
220701_at	NM_018587
220702_at	NM_018616
220703_at	NM_018470
220704_at	NM_018563
220705_s_at	NM_014272
220706_at	NM_014272
220707_s_at	NM_024955
220708_at	NM_024961
220709_at	NM_024967
220710_at	NM_024970
220711_at	NM_024978
220712_at	NM_024984
220713_at	NM_024987
220714_at	NM_024504
220715_at	NM_024992
220716_at	NM_024994
220717_at	NM_025003
220718_at	NM_025005
220719_at	NM_025012
220720_x_at	NM_025029
220721_at	NM_025040
220722_s_at	NM_021815
220723_s_at	NM_025087
220724_at	NM_025087
220725_x_at	NM_025095
220726_at	NM_025100
220727_at	NM_021161
220728_at	NM_025120
220729_at	NM_014092
220730_at	NM_025148
220731_s_at	NM_018090
220732_at	NM_025170
220733_at	NM_022042
220734_s_at	NM_030575
220735_s_at	NM_020654
220736_at	NM_025243
220737_at	AF184965
220738_s_at	NM_014496
220739_s_at	NM_017623
220740_s_at	NM_005135
220741_s_at	NM_006903
220742_s_at	NM_018297
220743_at	NM_014117
220744_s_at	NM_018262
220745_at	NM_013371
220746_s_at	NM_016290
220747_at	NM_014162
220748_s_at	NM_016202
220749_at	NM_024688
220750_s_at	NM_022356
220751_s_at	NM_016348
220752_at	NM_016158
220753_s_at	NM_015974
220754_at	NM_024720
220755_s_at	NM_016947
220756_s_at	NM_017986
220757_s_at	NM_025241
220758_s_at	NM_019055
220759_at	NM_022360
220760_x_at	NM_024733
220761_s_at	NM_016281
220762_s_at	NM_022446
220763_at	NM_025015
220764_at	NM_019853
220765_s_at	NM_017980
220766_at	NM_017589
220767_at	NM_018619
220768_s_at	NM_004384
220769_s_at	NM_024763
220770_s_at	NM_022090
220771_at	NM_016181
220772_at	NM_021812
220773_s_at	NM_020806
220774_at	NM_017653
220775_s_at	NM_018314
220776_at	NM_013348
220777_at	NM_022113
220778_x_at	NM_020241
220779_at	NM_016233
220780_at	NM_015715
220781_at	NM_017418
220782_x_at	NM_019598
220783_at	NM_022122
220784_s_at	NM_021995
220785_at	NM_021995
220786_s_at	NM_018018
220787_at	NM_018629
220788_s_at	NM_017999
220789_s_at	NM_004749
220790_s_at	NM_023945
220791_x_at	NM_014139
220792_at	NM_018699
220793_at	NM_018666
220794_at	NM_022469
220795_s_at	NM_020836
220796_x_at	NM_024881
220797_at	NM_024086
220798_x_at	NM_024888
220799_at	NM_004752
220800_s_at	NM_014547
220801_s_at	NM_016527
220802_at	NM_012285
220803_at	NM_017597
220804_s_at	NM_005427
220805_at	NM_022304
220806_x_at	NM_016541
220807_at	NM_005331
220808_at	NM_016585
220809_at	NM_024912
220810_at	NM_004921
220811_at	NM_006093
220812_s_at	NM_007072
220813_at	NM_020377
220814_at	NM_017964
220815_at	NM_013266
220816_at	NM_012152
220817_at	NM_016179
220818_s_at	NM_016179
220819_at	NM_024919
220820_at	NM_018539
220821_at	NM_001480
220822_at	NM_017973
220823_at	NM_017624
220824_at	NM_017674
220825_s_at	NM_018240
220826_at	NM_018277
220827_at	NM_018329
220828_s_at	NM_018382
220829_s_at	NM_020981
220830_at	NM_016247
220831_at	NM_016591
220832_at	NM_016610
220833_at	NM_016241
220834_at	NM_017716
220835_s_at	NM_017757
220836_at	NM_017757
220837_at	NM_017808
220838_at	NM_017820
220839_at	NM_014168
220840_s_at	NM_018186
220841_s_at	NM_017651
220842_at	NM_017651
220843_s_at	NM_014156
220844_at	NM_016427
220845_at	NM_018308
220846_s_at	NM_018065
220847_x_at	NM_013359
220848_x_at	NM_014582
220849_at	NM_024934
220850_at	NM_014429
220851_at	NM_014095
220852_at	NM_014099
220853_at	NM_014118
220854_at	NM_014123
220855_at	NM_014127
220856_x_at	NM_014128
220857_at	NM_014131
220858_at	NM_014133
220859_at	NM_014136
220860_at	NM_013357
220861_at	AF118067
220862_s_at	NM_014093
220863_at	NM_012064
220864_s_at	NM_015965
220865_s_at	NM_014317
220866_at	NM_014273
220867_s_at	NM_020344
220868_s_at	NM_017965
220869_at	NM_018496
220870_at	NM_018503
220871_at	NM_018513
220872_at	NM_018547
220873_at	NM_018562
220874_at	NM_018575
220875_at	NM_018576
220876_at	NM_018578
220877_at	NM_018580
220878_at	NM_018592
220879_at	NM_018600
220880_at	NM_018601
220881_at	NM_018606
220882_at	NM_018612
220883_at	NM_018614
220884_at	NM_018633
220885_s_at	NM_018451
220886_at	NM_018558
220887_at	NM_020181
220888_s_at	NM_020356
220889_s_at	NM_020178
220890_s_at	NM_016355
220891_at	NM_024950
220892_s_at	NM_021154
220893_at	NM_020669
220894_x_at	NM_021619
220895_at	NM_020903
220896_at	NM_024963
220897_at	NM_024964
220898_at	NM_024972
220899_at	NM_024973
220900_at	NM_024977
220901_at	NM_024980
220902_at	NM_024995
220903_at	NM_024996
220904_at	NM_025002
220905_at	NM_025007
220906_at	NM_025016
220907_at	NM_025048
220908_at	NM_025055
220909_at	NM_025058
220910_at	NM_025074
220911_s_at	NM_025081
220912_at	NM_025093
220913_at	NM_025102
220914_at	NM_025117
220915_s_at	NM_025117
220916_at	NM_025118
220917_s_at	NM_025132
220918_at	NM_025143
220919_s_at	NM_025145
220920_at	NM_025153
220921_at	NM_013453
220922_s_at	NM_013453
220923_s_at	NM_013364
220924_s_at	NM_018976
220925_at	NM_021929
220926_s_at	NM_025191
220927_s_at	NM_021828
220928_s_at	NM_022114
220929_at	NM_017417
220930_s_at	NM_024058
220931_at	NM_024058
220932_at	NM_024073
220933_s_at	NM_024617
220934_s_at	NM_024084
220935_s_at	NM_018249
220936_s_at	NM_018267
220937_s_at	NM_014403
220938_s_at	NM_006582
220939_s_at	NM_017743
220940_at	NM_025190
220941_s_at	NM_017447
220942_x_at	NM_014367
220943_s_at	NM_018607
220944_at	NM_020393
220945_x_at	NM_018050
220946_s_at	NM_014159
220947_s_at	NM_015527
220948_s_at	NM_000701
220949_s_at	NM_024033
220950_s_at	NM_017991
220951_s_at	NM_014576
220952_s_at	NM_019012
220953_s_at	NM_019061
220954_s_at	NM_013440
220955_x_at	NM_016277
220956_s_at	NM_017555
220957_at	NM_022663
220958_at	NM_017886
220959_s_at	NM_014581
220960_x_at	NM_000983
220961_s_at	NM_030900
220962_s_at	NM_013358
220963_s_at	NM_030907
220964_s_at	NM_030981
220965_s_at	NM_030785
220966_x_at	NM_030978
220967_s_at	NM_030895
220968_s_at	NM_031285
220969_s_at	NM_030892
220970_s_at	NM_030977
220971_at	NM_022789
220972_s_at	NM_030975
220973_s_at	NM_030974
220974_x_at	NM_030971
220975_s_at	NM_030968
220976_s_at	NM_030967
220977_x_at	NM_020909
220978_at	NM_030966
220979_s_at	NM_030965
220980_s_at	NM_031284
220981_x_at	NM_022053
220982_s_at	NM_030960
220983_s_at	NM_030964
220984_s_at	NM_030958
220985_s_at	NM_030954
220986_s_at	NM_030953
220987_s_at	NM_030952
220988_s_at	NM_030945
220989_s_at	NM_030943
220990_s_at	NM_030938
220991_s_at	NM_030936
220992_s_at	NM_030934
220993_s_at	NM_030784
220994_s_at	NM_014178
220995_at	NM_014178
220996_s_at	NM_030933
220997_s_at	NM_030932
220998_s_at	NM_030930
220999_s_at	NM_030778
221000_s_at	NM_030929
221001_at	NM_030879
221002_s_at	NM_030927
221003_s_at	NM_030925
221004_s_at	NM_030926
221005_s_at	NM_030783
221006_s_at	NM_030918
221007_s_at	NM_030917
221008_s_at	NM_031279
221009_s_at	NM_016109
221010_s_at	NM_031244
221011_s_at	NM_030915
221012_s_at	NM_030912
221013_s_at	NM_030882
221014_s_at	NM_031296
221015_s_at	NM_030911
221016_s_at	NM_031283
221017_s_at	NM_030891
221018_s_at	NM_031278
221019_s_at	NM_030781
221020_s_at	NM_030780
221021_s_at	NM_030877
221022_s_at	NM_031293
221023_s_at	NM_030779
221024_s_at	NM_030777
221025_x_at	NM_031292
221026_s_at	NM_031309
221027_s_at	NM_030821
221028_s_at	NM_030819
221029_s_at	NM_030775
221030_s_at	NM_031305
221031_s_at	NM_030817
221032_s_at	NM_030770
221033_s_at	NM_031277
221034_s_at	NM_031273
221035_s_at	NM_031272
221036_s_at	NM_031301
221037_s_at	NM_031291
221038_at	NM_018610
221039_s_at	NM_018482
221040_at	NM_023089
221041_s_at	NM_012434
221042_s_at	NM_024734
221043_at	NM_013395
221044_s_at	NM_021616
221045_s_at	NM_016831
221046_s_at	NM_014170
221047_s_at	NM_018650
221048_x_at	NM_017941
221049_s_at	NM_013274
221050_s_at	NM_019096
221051_s_at	NM_014446
221052_at	NM_006862
221053_s_at	NM_006862
221054_s_at	NM_014418
221056_x_at	NM_021235
221057_at	NM_022354
221058_s_at	NM_016326
221059_s_at	NM_021615
221060_s_at	NM_003266
221061_at	NM_016112
221062_at	NM_006041
221063_x_at	NM_022064
221064_s_at	NM_023076
221065_s_at	NM_022467
221066_at	NM_016568
221067_s_at	NM_030572
221068_at	NM_017616
221069_s_at	NM_016360
221070_s_at	NM_021174
221071_at	NM_021651
221072_at	NM_020250
221073_s_at	NM_006092
221074_at	NM_004828
221075_s_at	NM_004828
221076_at	NM_014100
221077_at	NM_018076
221078_s_at	NM_018084
221079_s_at	NM_018396
221080_s_at	NM_024898
221081_s_at	NM_024901
221082_s_at	NM_022477
221083_at	NM_004700
221084_at	NM_006028
221085_at	NM_005118
221086_s_at	NM_018008
221087_s_at	NM_014349
221088_s_at	NM_017650
221089_at	NM_015718
221090_s_at	NM_018233
221091_at	NM_005478
221092_at	NM_012481
221093_at	NM_012107
221094_s_at	NM_018091
221095_s_at	NM_005136
221096_s_at	NM_018502
221097_s_at	NM_005832
221098_x_at	NM_006649
221099_at	NM_017960
221100_at	NM_014070
221101_at	NM_017630
221102_s_at	NM_017662
221103_s_at	NM_018338
221104_s_at	NM_018376
221105_at	NM_018395
221106_at	NM_016609
221107_at	NM_017581
221108_at	NM_016449
221109_at	NM_017598
221110_x_at	NM_016953
221111_at	NM_018402
221112_at	NM_017416
221113_s_at	NM_016087
221114_at	NM_016519
221115_s_at	NM_018655
221116_at	NM_016566
221117_at	NM_016637
221118_at	NM_014386
221119_at	NM_017700
221120_at	NM_017756
221121_at	NM_017863
221122_at	NM_017878
221123_x_at	NM_018660
221124_s_at	NM_014588
221125_s_at	NM_014407
221126_at	NM_006394
221127_s_at	NM_006394
221128_at	NM_023038
221129_at	NM_014318
221130_s_at	NM_014113
221131_at	NM_016161
221132_at	NM_016369
221133_s_at	NM_016369
221134_at	NM_015985
221135_s_at	NM_014065
221136_at	NM_016204
221137_at	AF118071
221138_s_at	NM_014097
221139_s_at	NM_015989
221140_s_at	NM_013345
221141_x_at	NM_013333
221142_s_at	NM_018441
221143_at	NM_013347
221144_at	NM_018497
221145_at	NM_018499
221146_at	NM_018532
221147_x_at	NM_018560
221148_at	NM_018625
221149_at	NM_018485
221150_at	NM_020203
221151_at	NM_020227
221152_at	NM_020351
221153_s_at	NM_020355
221154_at	NM_020358
221155_x_at	NM_018603
221156_x_at	NM_004748
221157_s_at	NM_012172
221158_at	NM_013329
221159_at	NM_016414
221160_s_at	NM_019855
221161_at	NM_020646
221162_at	NM_005712
221163_s_at	NM_015977
221164_x_at	NM_012126
221165_s_at	NM_020525
221166_at	NM_020638
221167_s_at	NM_031290
221168_at	NM_021620
221169_s_at	NM_021624
221170_at	AF312230
221171_at	NM_025030
221172_at	NM_025031
221173_at	NM_025034
221174_at	NM_025039
221175_at	NM_025041
221176_x_at	NM_025042
221177_at	NM_025043
221178_at	NM_025045
221179_at	NM_025050
221180_at	NM_025052
221181_at	NM_025062
221182_at	NM_025063
221183_at	NM_025064
221184_at	NM_025089
221185_s_at	NM_025111
221186_at	NM_025116
221187_s_at	NM_025129
221188_s_at	NM_014430
221189_s_at	NM_025150
221190_s_at	NM_013326
221191_at	NM_018991
221192_x_at	NM_024311
221193_s_at	NM_017665
221194_s_at	NM_016125
221195_at	NM_016125
221196_x_at	NM_024332
221197_s_at	NM_020985
221198_at	NM_021920
221199_at	NM_022139
221200_at	NM_022155
221201_s_at	NM_003445
221202_at	NM_018523
221203_s_at	NM_018023
221204_s_at	NM_018058
221205_at	NM_018041
221206_at	NM_024521
221207_s_at	NM_015678
221208_s_at	NM_024631
221209_s_at	NM_020157
221210_s_at	NM_030769
221211_s_at	NM_020152
221212_x_at	NM_018313
221213_s_at	NM_017661
221214_s_at	NM_015537
221215_s_at	NM_020639
221216_s_at	NM_012236
221217_s_at	NM_018723
221218_s_at	NM_022445
221219_s_at	NM_017566
221220_s_at	NM_017988
221221_s_at	NM_017415
221222_s_at	NM_017860
221223_x_at	NM_013324
221224_s_at	NM_024819
221225_at	NM_024819
221226_s_at	NM_018674
221227_x_at	NM_017421
221228_s_at	NM_016528
221229_s_at	NM_017910
